title,price,price_raw,currency,platform,url,image,seller,sku,category,category_hint,attributes,match_reason,search_query,subcategory,price_usd,rating,reviews_count,scraped_at,id
NEW S3 Computer 15.6 Inch Intel Core i9-12900H/i7-8750H Por Laptop 2*DDR4 2*M.2 64GB 2TB SSD Windows 11 Fingerprint Unlock 60Hz,4000.9,4000.90,MAD,aliexpress,https://www.aliexpress.com/item/1005009818575991.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-40&pdp_ext_f=%7B%22order%22%3A%2223%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216668.16%214000.90%21%21%214600.00%212760.00%21%40211b813b17787228337537699ed697%2112000057596008929%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=zokU6tP2SySA&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009818575991%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,400.09,,0,2026-05-14T01:44:02.365120Z,1005009818575991
15.6 Inch Laptop Intel Core i9-12900H/i7-1255U Windows 11 Por 2*DDR4 64GB 2*M.2 2TB SSD Ultrabook Computer Fingerprint Unlock,4156.27,4156.27,MAD,aliexpress,https://www.aliexpress.com/item/1005009039898464.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-41&pdp_ext_f=%7B%22order%22%3A%2221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216992.71%214156.27%21%21%21710.28%21422.17%21%40211b813b17787228337537699ed697%2112000047679916359%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=WfN5KajkaMIV&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009039898464%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,415.63,,0,2026-05-14T01:44:02.365150Z,1005009039898464
JX-S9 Gaming Laptop Computer AMD R7 4700U 15.6 inch Thin and light Laptop Windows 11 32GB DDR4 2TB Fingerprint unlock notebook,4174.85,4174.85,MAD,aliexpress,https://www.aliexpress.com/item/1005012066582003.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-42&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216958.08%214174.85%21%21%214800.00%212880.00%21%40211b813b17787228337537699ed697%2112000057431616817%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=CrgawvrfuOLy&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012066582003%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,417.49,,0,2026-05-14T01:44:02.365182Z,1005012066582003
Portable Mini Laptop10.5-inch Touch Screen Intel N150 MAX 32GB DDR4 2TB SSD screen rotates 360° Full-function Type-C Windows11,5459.54,5459.54,MAD,aliexpress,https://www.aliexpress.com/item/1005012236099292.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-44&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%219253.51%215459.54%21%21%21939.92%21554.55%21%40211b813b17787228337537699ed697%2112000057828011824%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=0ySHxy93gX4X&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012236099292%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,545.95,,0,2026-05-14T01:44:02.365221Z,1005012236099292
New 2025 Versio In stock! GPD DUO 13 Inch Dual Touch Screen AMD AI 9 HX 370 Processor 32GB RAM 1TB SSD Portable Business Laptop,15338.51,15338.51,MAD,aliexpress,https://www.aliexpress.com/item/1005009038391259.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-45&pdp_ext_f=%7B%22order%22%3A%227%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2130677.02%2115338.51%21%21%213116.00%211558.00%21%40211b813b17787228337537699ed697%2112000047673334688%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=QwC8MRUDevU2&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009038391259%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1533.85,,0,2026-05-14T01:44:02.365253Z,1005009038391259
2025 Lenovo LEGION Y9000P E-sports Gaming Laptop Ultra 9 275HX GeForce RTX 5070 /5080 RAM 32GB 1T SSD 16-inch Gaming Notebook PC,31477.52,31477.52,MAD,aliexpress,https://www.aliexpress.com/item/1005010024853099.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-46&pdp_ext_f=%7B%22order%22%3A%2220%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2139346.92%2131477.52%21%21%213996.64%213197.31%21%40211b813b17787228337537699ed697%2112000050869778042%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=L8euS7czaB6b&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010024853099%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,3147.75,,0,2026-05-14T01:44:02.365285Z,1005010024853099
14.1 inch YOGA Mini Laptop Intel N95 12GB LPDDR5 2TB SSD 2-in-1 2560*1440 2.5K Screen Touch 360° Flip Office Study Fingerprint,4111.67,4111.67,MAD,aliexpress,https://www.aliexpress.com/item/1005007425078700.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-48&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216852.81%214111.67%21%21%21696.07%21417.64%21%40211b813b17787228337537699ed697%2112000040710480617%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=kk9AeqMavm9G&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005007425078700%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,411.17,,0,2026-05-14T01:44:02.365349Z,1005007425078700
"Blackview Laptop AceBook 6, Laptops Computer for Business Student, Quad-Core N150,16GB DDR4 512GB SSD, 15.6” FHD IPS Screen",3937.9,3937.90,MAD,aliexpress,https://www.aliexpress.com/item/1005010359904196.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-49&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216058.32%213937.90%21%21%21615.37%21399.99%21%40211b813b17787228337537699ed697%2112000052225009778%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=07W4F9NQOk25&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010359904196%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,393.79,,0,2026-05-14T01:44:02.365386Z,1005010359904196
YSJMNPC Gaming Laptop Computer Intel Core i9-13900H NVIDIA RTX 4050 6G 16 Inch IPS 2*DDR5 MAX 64GB 2*M.2 PCIE SSD WIFI Windows11,9151.82,9151.82,MAD,aliexpress,https://www.aliexpress.com/item/1005006121139081.html?algo_pvid=73f7c98d-8283-4cfb-886c-7339ec58ed32&algo_exp_id=73f7c98d-8283-4cfb-886c-7339ec58ed32-50&pdp_ext_f=%7B%22order%22%3A%2215%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2115252.96%219151.82%21%21%211549.31%21929.59%21%40211b813b17787228337537699ed697%2112000055975661739%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3Ab2846794%3Bm03_new_user%3A-29895&curPageLogUid=gDlNy3uc4hG4&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005006121139081%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,915.18,,0,2026-05-14T01:44:02.365415Z,1005006121139081
16.1 Inch Gaming Laptop Computer GTX1650 4G Intel Core i9-9880H i7-9750H windows11 RAM Max 64GB DDR4 2*M.2 NVME 2TB SSD Wi-Fi 5,5668.75,5668.75,MAD,aliexpress,https://www.aliexpress.com/item/1005009041813131.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-0&pdp_ext_f=%7B%22order%22%3A%2217%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%219447.85%215668.75%21%21%21959.66%21575.80%21%40211b80d117787228532404388e6c3b%2112000047684883211%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=EpYtmuDty2N6&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009041813131%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,566.88,,0,2026-05-14T01:44:02.365447Z,1005009041813131
Ultrabook Laptop 15.6 inch AMD R7 4700U Backlit Keyboard Windows 11por 36GB DDR4 2TB Fingerprint Unlock Gaming Laptop Computer,4458.11,4458.11,MAD,aliexpress,https://www.aliexpress.com/item/1005009799045518.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-1&pdp_ext_f=%7B%22order%22%3A%224%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%217430.22%214458.11%21%21%21754.72%21452.83%21%40211b80d117787228532404388e6c3b%2112000050203321418%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=llUbZE4tWE5z&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009799045518%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,445.81,,0,2026-05-14T01:44:02.365477Z,1005009799045518
YSJMNPC Gaming Laptop Computer Intel Core i7-8750H GTX1650 4G 16.1 Inch IPS Screen144Hz RAM Max 64GB 2*DDR4 2*M.2 NVMe Windows11,6997.34,6997.34,MAD,aliexpress,https://www.aliexpress.com/item/1005003643991182.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-2&pdp_ext_f=%7B%22order%22%3A%2268%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2111662.29%216997.34%21%21%211184.59%21710.75%21%40211b80d117787228532404388e6c3b%2112000050853887162%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=PFilEBa40kKU&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005003643991182%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,699.73,,0,2026-05-14T01:44:02.365506Z,1005003643991182
Core i9 10980HK Mini PC Windows 11 32GB RAM 1/2TB SSD Portable Gaming Mini PC WiFi 6 BT 5.2 4K 60Hz HD Mini Computer PC Desktop,2211.01,2211.01,MAD,aliexpress,https://www.aliexpress.com/item/1005010627237863.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-3&pdp_ext_f=%7B%22order%22%3A%22135%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213462.14%212211.01%21%21%212388.34%211525.25%21%40211b80d117787228532404388e6c3b%2112000057959860829%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=a1vYMuj3v0a0&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010627237863%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_1,,,,electronics,,{},,laptop,computer,221.1,,0,2026-05-14T01:44:02.365540Z,1005010627237863
XS 330 15.6 inch Portable Laptop Intel N95 NVIDIA GeForce MX 330 Notebooks 32GB RAM DDR4 2TB SSD Windows11 60Hz Office Laptop,4174.85,4174.85,MAD,aliexpress,https://www.aliexpress.com/item/1005009911216150.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-4&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216958.08%214174.85%21%21%214800.00%212880.00%21%40211b80d117787228532404388e6c3b%2112000057715653083%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=KXHHX8h8fUie&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009911216150%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,417.49,,0,2026-05-14T01:44:02.365572Z,1005009911216150
MOLOSUPER New 14inch Reliable Notebook PC intel Turbo 2.08Ghz CPU Windows 10 Slim Laptop Perfect for Students & Internet Surf,1398.97,1398.97,MAD,aliexpress,https://www.aliexpress.com/item/1005008531587987.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-5&pdp_ext_f=%7B%22order%22%3A%2220%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%212412.02%211398.97%21%21%21245.00%21142.10%21%40211b80d117787228532404388e6c3b%2112000045590667878%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=yP3mVRS0TOe5&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005008531587987%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,139.9,,0,2026-05-14T01:44:02.365603Z,1005008531587987
Gaming Laptop intel i7-10750H 17.3 inch FHD IPS Laptop GTX1650 Windows 10 Pro Computer Laptops 64G 2TB SSD Notebook AC WiFi BT,12314.81,12314.81,MAD,aliexpress,https://www.aliexpress.com/item/1005003025219677.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-6&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2128639.10%2112314.81%21%21%212909.00%211250.87%21%40211b80d117787228532404388e6c3b%2112000026601706766%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=rONN1rBuAWFx&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005003025219677%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1231.48,,0,2026-05-14T01:44:02.365634Z,1005003025219677
BDF-H39 New Upgraded Version 5G Android Tablets 10.1 Inch Octa Core 6GB+128GB Rom 4G Dual SIM Dual WiFi Education Tablet 6000mAh,1112.22,1112.22,MAD,aliexpress,https://www.aliexpress.com/item/1005010210031125.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-7&pdp_ext_f=%7B%22order%22%3A%22401%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%212492.12%211112.22%21%21%211719.18%21767.26%21%40211b80d117787228532404388e6c3b%2112000051597092035%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000203577377&curPageLogUid=NmPnwGMnMqUI&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010210031125%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_2,,,,electronics,,{},,laptop,,111.22,,0,2026-05-14T01:44:02.365667Z,1005010210031125
"CRELANDER Yoga Laptop 360° Rotating Intel N150 CPU 10.5 "" Touch Screen 2K 60Hz Refresh Rate M2 SSD Facial Unlock Mini Laptop",23571.79,23571.79,MAD,aliexpress,https://www.aliexpress.com/item/1005009948416349.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-8&pdp_ext_f=%7B%22order%22%3A%227%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2123571.79%2123571.79%21%21%212394.29%212394.29%21%40211b80d117787228532404388e6c3b%2112000050760571434%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=XjsX9q3oDnZz&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009948416349%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,2357.18,,0,2026-05-14T01:44:02.365700Z,1005009948416349
JX-U Touchpad Laptop 15.6‘’ 60Hz Intel Core Ultra 5 125H/Ultra 7 155H Backlit Keyboard computer M.2 DDR5 BT5.2 Gaming Laptops,6262.27,6262.27,MAD,aliexpress,https://www.aliexpress.com/item/1005009841107548.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-9&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2110437.12%216262.27%21%21%217200.00%214320.00%21%40211b80d117787228532404388e6c3b%2112000057518093777%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=UVE0BtVfzSMX&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009841107548%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,626.23,,0,2026-05-14T01:44:02.365738Z,1005009841107548
Pink New Arrival HL140S 14inch Business Notebook PC N95 32GB DDR4 512G-2TB SSD Touch Screen Laptop Computer for Home and Office,5072.43,5072.43,MAD,aliexpress,https://www.aliexpress.com/item/1005010586199226.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-10&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%217570.80%215072.43%21%21%21769.00%21515.23%21%40211b80d117787228532404388e6c3b%2112000052902869770%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=ONWiqd9RpFIE&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010586199226%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,507.24,,0,2026-05-14T01:44:02.365771Z,1005010586199226
2026 Mini PC Windows 11 Intel Core i7 4510U 16GB RAM 1TB 2TB SSD M.2 Dual WIFI6 Office Home Use 60Hz Portable Desktop Computer,2152.47,2152.47,MAD,aliexpress,https://www.aliexpress.com/item/1005012063971392.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-11&pdp_ext_f=%7B%22order%22%3A%2212%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213372.07%212152.47%21%21%212326.21%211484.87%21%40211b80d117787228532404388e6c3b%2112000057416491557%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=3LZl8jjtLVKy&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012063971392%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_3,,,,electronics,,{},,laptop,computer,215.25,,0,2026-05-14T01:44:02.365806Z,1005012063971392
Lenovo Gaming Laptop LEGION Y9000P 2025 Supreme Edition AI Yuanqi 16-inch 240Hz Ultra9-275HX 32GB+1TB RTX5080 Gaming Notebook PC,45362.04,45362.04,MAD,aliexpress,https://www.aliexpress.com/item/1005009437218184.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-12&pdp_ext_f=%7B%22order%22%3A%2270%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2156702.55%2145362.04%21%21%2139116.00%2131292.80%21%40211b80d117787228532404388e6c3b%2112000057386179252%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=0TdUbLWME34J&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009437218184%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,4536.2,,0,2026-05-14T01:44:02.365836Z,1005009437218184
"CRELANDER Laptop Intel N95 CPU 4 Cores 4 Threads 10.5 ""TDP Touch Screen Detachable Gamepad Portable Handheld Gaming PC Laptops",19841.32,19841.32,MAD,aliexpress,https://www.aliexpress.com/item/1005008223505009.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-13&pdp_ext_f=%7B%22order%22%3A%227%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2119841.32%2119841.32%21%21%212015.37%212015.37%21%40211b80d117787228532404388e6c3b%2112000044287301826%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=XHZ4tJ2gqKCs&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005008223505009%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1984.13,,0,2026-05-14T01:44:02.365868Z,1005008223505009
Amd Ryzen 5 Pro 3500U Processor 15.6inch 1920*1080 IPS 16G/32G 1TB SSDEnglish Full-Size High-End Business Keyboard Laptop,4266.63,4266.63,MAD,aliexpress,https://www.aliexpress.com/item/1005011533836540.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-14&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216881.66%214266.63%21%21%21699.00%21433.38%21%40211b80d117787228532404388e6c3b%2112000055848167943%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=RxbTz66M9EYJ&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011533836540%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,426.66,,0,2026-05-14T01:44:02.365896Z,1005011533836540
Portable Mini PC Intel Core i9 10980HK i3 6100 Windows 11 Pocket Computer 32GB RAM 1TB 2TB M.2 SSD WiFi 6 BT5.2 Desktop Computer,2050.3,2050.30,MAD,aliexpress,https://www.aliexpress.com/item/1005011762836323.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-15&pdp_ext_f=%7B%22order%22%3A%2226%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213214.89%212050.30%21%21%212217.78%211414.39%21%40211b80d117787228532404388e6c3b%2112000056472390697%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=jQOlQHcPhpjX&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011762836323%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_4,,,,electronics,,{},,laptop,computer,205.03,,0,2026-05-14T01:44:02.365931Z,1005011762836323
"NEW Xiaomi Notebook REDMI Book 14 2026 Laptop Ultra5-125H/16G/512 Starlight Silver Intel Arc Graphics 14 ""2.8K Screen PC MI",12244.42,12244.42,MAD,aliexpress,https://www.aliexpress.com/item/1005012201275326.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-16&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2115305.53%2112244.42%21%21%211554.65%211243.72%21%40211b80d117787228532404388e6c3b%2112000057761842480%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=SDcPgrxFIxTI&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012201275326%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1224.44,,0,2026-05-14T01:44:02.365962Z,1005012201275326
